segurado_id;idade;renda_mensal;estado;tipo_seguro;data_contratacao;canal_aquisicao;score_risco;tem_dependentes
18100;18;2647,62;PE;Auto;2024-09-08;Site;2,8;False
18101;21;7302,02;SP;Vida;2024-11-10;App;3,2;True
18102;40;5904,29;BA;Auto;2024-09-28;Site;2,5;True
18103;24;10368,05;SC;Ambos;2024-07-12;Indicação;4,2;False
18104;20;3930,89;RJ;Auto;2024-08-18;App;4,3;True
18105;34;2000,0;SP;Auto;2024-07-19;Redes Sociais;3,0;True
18106;42;2000,0;PR;Vida;2024-01-10;Site;5,0;True
18107;23;5008,9;MG;Auto;2024-06-03;Indicação;4,2;True
18108;32;7255,65;SP;Auto;2024-11-06;Indicação;2,2;True
18109;35;5638,54;GO;Vida;2024-10-18;App;2,4;True
18110;25;4466,65;PR;Vida;2024-07-25;Redes Sociais;2,5;True
18111;38;2177,72;GO;Auto;2024-02-23;Indicação;4,4;True
18112;22;2000,0;RJ;Ambos;2024-01-31;App;5,0;True
18113;20;8579,17;SP;Auto;2024-10-24;Indicação;2,7;False
18114;38;5657,17;PE;Ambos;2024-10-08;App;3,9;True
18115;30;5143,75;MG;Ambos;2024-05-27;App;2,8;True
18116;22;2254,7;MG;Vida;2024-05-19;Indicação;2,3;False
18117;35;3373,21;MG;Vida;2024-04-12;App;3,7;True
18118;57;6847,05;RJ;Auto;2024-12-23;Indicação;4,0;False
18119;46;8096,86;SP;Ambos;2024-06-23;App;2,3;True
18120;50;5913,73;MG;Ambos;2024-10-11;App;2,6;True
18121;54;17421,75;PR;Vida;2024-02-20;Indicação;4,1;False
18122;64;4434,43;GO;Vida;2024-05-23;Indicação;3,6;False
18123;48;16330,84;SP;Auto;2024-01-18;Site;3,2;True
18124;42;7721,83;SP;Vida;2024-11-04;Redes Sociais;4,1;False
18125;33;7155,91;SC;Ambos;2024-08-11;App;3,5;True
18126;26;12743,36;SC;Auto;2024-08-02;Indicação;5,0;True
18127;45;4286,01;SP;Vida;2024-11-08;App;3,8;True
18128;69;5268,8;SP;Vida;2024-05-22;Redes Sociais;4,2;True
18129;37;2817,26;RJ;Auto;2024-12-06;App;3,4;False
18130;46;12767,38;SP;Vida;2024-02-28;Redes Sociais;3,8;True
18131;38;8390,49;PR;Ambos;2024-11-16;App;1,0;False
18132;36;14306,3;RS;Auto;2024-01-21;App;2,9;True
18133;35;7657,22;BA;Auto;2024-12-03;App;3,0;True
18134;38;14358,96;RJ;Auto;2024-07-04;App;3,4;True
18135;33;3931,98;RS;Auto;2024-10-11;App;4,3;True
18136;47;13240,93;CE;Auto;2024-12-20;Redes Sociais;2,9;True
18137;54;5021,73;CE;Auto;2024-12-10;Redes Sociais;2,6;False
18138;55;6646,01;SP;Vida;2024-07-13;App;3,5;True
18139;29;11046,28;SP;Auto;2024-03-05;App;2,6;True
18140;56;33843,05;CE;Auto;2024-10-07;Site;2,5;True
18141;33;11778,57;MG;Vida;2024-04-03;App;2,6;True
18142;32;12582,25;PR;Auto;2024-09-19;Site;3,9;True
18143;46;4528,9;GO;Vida;2024-05-20;Redes Sociais;1,6;False
18144;31;7404,91;RJ;Auto;2024-04-29;Redes Sociais;5,0;False
18145;20;6203,65;RJ;Auto;2024-04-13;Site;1,3;True
18146;34;17771,77;SP;Auto;2024-04-20;Site;4,1;True
18147;46;5990,0;GO;Vida;2024-08-22;Site;2,7;False
18148;32;16814,2;RS;Auto;2024-04-16;App;4,7;True
18149;42;2667,37;SP;Vida;2024-12-14;Redes Sociais;2,2;True
18150;44;17661,53;MG;Ambos;2024-01-20;Site;1,6;True
18151;46;3630,11;SP;Vida;2024-12-27;Indicação;1,4;True
18152;56;12060,84;SP;Auto;2024-04-22;Indicação;2,3;True
18153;36;3622,68;SP;Vida;2024-01-09;Redes Sociais;2,4;True
18154;26;10227,58;MG;Auto;2024-05-12;Site;2,6;True
18155;32;3381,89;MG;Auto;2024-01-28;Site;3,4;True
18156;36;13705,28;SC;Vida;2024-01-26;Redes Sociais;3,8;True
18157;46;11988,12;SP;Auto;2024-03-27;Redes Sociais;3,7;False
18158;18;4356,91;GO;Vida;2024-07-22;App;1,5;False
18159;32;9943,35;MG;Auto;2024-05-13;App;3,2;True
18160;48;12877,06;SP;Vida;2024-08-20;App;4,1;True
18161;44;3476,14;RJ;Auto;2024-07-21;Indicação;3,9;False
18162;46;3216,98;PE;Ambos;2024-09-22;Indicação;4,4;True
18163;50;3134,07;RJ;Vida;2024-08-18;Site;3,3;False
18164;48;2838,12;BA;Vida;2024-07-07;Indicação;3,0;True
18165;44;3123,58;SP;Vida;2024-04-08;Indicação;4,8;False
18166;36;12674,56;GO;Ambos;2024-09-26;App;2,9;True
18167;66;9803,5;RJ;Vida;2024-08-14;App;4,4;False
18168;40;2023,93;PE;Vida;2024-03-31;Site;3,8;True
18169;27;4641,92;BA;Auto;2024-11-06;Site;2,7;True
18170;31;2949,86;RS;Auto;2024-03-25;Site;5,0;False
18171;45;12125,56;RS;Auto;2024-07-30;App;4,2;True
18172;58;4842,8;SP;Auto;2024-10-28;Site;3,3;False
18173;26;2250,48;MG;Ambos;2024-02-16;Site;4,0;True
18174;22;7473,48;MG;Vida;2024-04-06;App;1,1;False
18175;55;10143,05;SP;Vida;2024-01-14;App;3,5;True
18176;57;3402,99;MG;Ambos;2024-03-04;Redes Sociais;3,9;True
18177;30;5511,32;PE;Ambos;2024-02-08;App;2,9;False
18178;34;3527,42;SP;Auto;2024-04-09;App;2,2;True
18179;44;15848,55;RJ;Auto;2024-05-03;App;1,5;True
18180;32;4905,19;SP;Vida;2024-04-09;Site;5,0;False
18181;54;4002,66;CE;Auto;2024-10-12;Site;4,0;True
18182;23;6400,12;DF;Auto;2024-04-07;Site;1,6;True
18183;19;5737,14;MG;Vida;2024-01-08;Indicação;4,6;True
18184;28;10742,31;MG;Vida;2024-01-13;Indicação;3,9;True
18185;31;15540,94;GO;Vida;2024-06-12;Indicação;2,7;True
18186;23;15623,58;SP;Vida;2024-03-01;Site;1,1;True
18187;21;5077,96;MG;Vida;2024-07-02;Site;2,8;True
18188;47;8213,87;SP;Vida;2024-12-26;App;3,4;False
18189;25;18806,35;CE;Vida;2024-10-08;Site;5,0;False
18190;57;19320,06;SP;Auto;2024-09-21;App;3,2;False
18191;33;3593,44;MG;Vida;2024-08-02;Site;2,2;False
18192;44;10042,4;RJ;Auto;2024-10-23;Redes Sociais;3,0;True
18193;28;8921,72;GO;Auto;2024-05-22;Site;3,3;False
18194;29;12688,75;ES;Auto;2024-09-13;App;3,0;False
18195;40;15843,78;SP;Auto;2024-09-13;App;3,5;True
18196;40;3201,31;PR;Auto;2024-04-10;App;3,9;False
18197;48;4090,92;RJ;Vida;2024-09-13;Site;3,1;True
18198;47;12523,05;SP;Vida;2024-05-26;App;5,0;False
18199;44;7358,57;RJ;Ambos;2024-11-17;Site;3,7;True
18200;36;2000,0;ES;Vida;2024-12-07;App;3,7;True
18201;55;2066,48;RJ;Vida;2024-01-02;App;3,0;True
18202;42;10549,16;SP;Vida;2024-03-19;Site;2,6;False
18203;68;11936,76;BA;Ambos;2024-02-07;Redes Sociais;3,7;True
18204;50;2579,52;BA;Vida;2024-09-29;App;2,4;True
18205;20;14320,07;SP;Auto;2024-11-03;Site;2,8;False
18206;32;5779,06;SP;Auto;2024-11-20;Site;3,8;False
18207;40;3243,05;RS;Ambos;2024-12-09;Indicação;4,7;True
18208;46;4481,86;SP;Vida;2024-10-29;Site;2,0;False
18209;39;2818,84;RJ;Auto;2024-03-30;App;2,9;True
18210;49;4310,73;SP;Ambos;2024-08-09;Indicação;2,6;True
18211;31;2000,0;SP;Vida;2024-10-15;Site;3,0;True
18212;26;6300,08;SP;Vida;2024-07-24;App;3,0;True
18213;20;10006,43;RS;Vida;2024-06-27;Indicação;1,9;True
18214;40;2583,25;SP;Auto;2024-01-22;App;3,1;True
18215;45;6713,76;GO;Vida;2024-03-04;Site;3,1;True
18216;32;3777,22;DF;Auto;2024-08-20;App;3,1;False
18217;42;10595,24;SP;Auto;2024-11-09;Indicação;2,4;True
18218;20;2000,0;RJ;Auto;2024-10-08;Redes Sociais;4,4;False
18219;22;10919,68;SP;Auto;2024-06-11;Redes Sociais;4,0;True
18220;45;2000,0;RJ;Ambos;2024-11-27;App;2,1;True
18221;33;5727,54;SP;Auto;2024-01-02;App;4,4;False
18222;44;4039,02;RJ;Vida;2024-10-20;App;2,7;True
18223;51;5153,89;SP;Vida;2024-03-08;App;4,0;False
18224;52;2274,3;SP;Auto;2024-02-13;App;4,4;False
18225;26;21207,21;PR;Auto;2024-02-19;Site;2,2;False
18226;37;2695,68;SP;Auto;2024-03-24;Redes Sociais;4,1;False
18227;46;2848,77;SP;Ambos;2024-06-01;Indicação;5,0;True
18228;48;23303,86;SP;Auto;2024-10-03;App;2,4;True
18229;48;8315,62;SP;Vida;2024-11-22;Indicação;4,8;True
18230;29;2757,34;RS;Ambos;2024-11-09;Indicação;3,6;False
18231;27;6062,32;SP;Auto;2024-02-11;Site;2,4;True
18232;41;5625,07;RJ;Vida;2024-09-28;App;3,4;True
18233;47;2035,8;CE;Auto;2024-08-11;Site;2,6;True
18234;32;3901,89;MG;Auto;2024-05-31;App;1,8;True
18235;23;6512,86;MG;Auto;2024-11-03;App;3,3;True
18236;46;16098,68;RJ;Ambos;2024-11-08;Site;2,7;False
18237;31;5812,81;MG;Vida;2024-11-25;App;3,1;True
18238;26;6126,93;DF;Vida;2024-08-21;Site;3,5;False
18239;25;3749,52;SP;Ambos;2024-08-03;Site;3,1;True
18240;32;14287,26;PE;Vida;2024-02-03;App;3,0;True
18241;41;12476,79;SP;Auto;2024-07-28;App;2,7;True
18242;33;11528,0;SP;Vida;2024-12-30;App;2,3;True
18243;19;7174,49;RS;Auto;2024-08-04;App;2,0;True
18244;22;2166,78;SP;Ambos;2024-02-08;Indicação;2,4;True
18245;31;14195,34;RJ;Vida;2024-05-11;Site;4,2;True
18246;44;6905,9;PR;Vida;2024-10-03;App;4,2;False
18247;22;5345,37;MG;Ambos;2024-02-01;App;4,8;False
18248;40;9080,83;SP;Auto;2024-08-04;App;2,7;True
18249;23;7761,51;SP;Vida;2024-09-14;App;5,0;False
18250;28;3138,69;SP;Vida;2024-11-24;Site;3,2;True
18251;26;5299,89;PE;Auto;2024-02-03;App;1,9;True
18252;21;2000,0;SC;Ambos;2024-07-05;Site;4,4;True
18253;44;7046,02;DF;Vida;2024-07-26;Site;3,3;False
18254;37;16832,88;GO;Auto;2024-02-01;App;3,3;True
18255;51;2000,0;RJ;Vida;2024-02-16;Site;2,4;True
18256;22;7259,31;GO;Auto;2024-05-15;Site;3,3;True
18257;25;10592,85;RS;Auto;2024-01-23;App;3,4;False
18258;31;11748,14;MG;Vida;2024-10-27;Site;3,5;True
18259;48;3935,0;RJ;Vida;2024-08-18;App;2,9;True
18260;31;3066,95;RS;Auto;2024-12-04;App;3,4;False
18261;35;4398,7;MG;Vida;2024-04-24;Site;3,2;False
18262;31;15269,46;MG;Auto;2024-01-15;App;3,6;True
18263;21;2004,82;RJ;Auto;2024-09-11;Site;3,4;True
18264;59;2832,24;PR;Auto;2024-09-16;Site;3,5;True
18265;39;4811,97;SP;Vida;2024-10-02;App;3,3;True
18266;49;3351,05;PR;Auto;2024-12-11;App;4,0;False
18267;44;6443,51;PR;Auto;2024-11-15;App;4,6;True
18268;38;17857,31;MG;Ambos;2024-06-25;App;3,0;True
18269;22;2856,43;SP;Auto;2024-03-02;Site;1,4;False
18270;43;5988,19;MG;Auto;2024-04-11;Site;3,7;False
18271;25;6596,04;SP;Vida;2024-03-25;Site;4,6;True
18272;35;5248,98;SP;Vida;2024-10-16;App;3,0;False
18273;42;2197,56;RJ;Auto;2024-03-11;Site;3,5;False
18274;48;4245,11;RS;Auto;2024-11-13;App;2,4;False
18275;45;4254,0;SP;Vida;2024-04-09;App;3,4;False
18276;44;10336,67;SP;Ambos;2024-03-11;Indicação;4,1;True
18277;25;8899,1;MG;Ambos;2024-09-21;Redes Sociais;3,5;False
18278;33;2238,75;RS;Auto;2024-11-16;Indicação;3,2;True
18279;20;5059,41;SP;Vida;2024-05-18;Redes Sociais;4,3;True
18280;46;4674,24;SP;Vida;2024-03-06;Site;2,5;False
18281;60;26063,38;SP;Ambos;2024-02-17;Indicação;3,1;True
18282;30;8140,6;GO;Auto;2024-10-13;Site;2,9;True
18283;22;3120,64;RS;Auto;2024-06-16;Site;2,9;False
18284;37;3851,59;PE;Ambos;2024-12-13;App;2,6;True
18285;53;5089,92;RS;Auto;2024-03-24;Site;2,1;True
18286;39;8549,75;CE;Auto;2024-05-13;Site;4,2;True
18287;20;9315,59;RJ;Vida;2024-04-20;Redes Sociais;3,5;True
18288;64;7633,78;MG;Auto;2024-07-08;App;2,1;True
18289;51;5728,24;MG;Vida;2024-07-16;Redes Sociais;3,2;True
18290;24;6031,79;SP;Auto;2024-04-11;Redes Sociais;3,8;False
18291;58;6061,55;SP;Vida;2024-10-14;App;4,6;True
18292;36;2000,0;SP;Auto;2024-05-05;App;1,0;True
18293;34;6355,63;MG;Auto;2024-09-29;App;3,9;True
18294;36;4428,97;RJ;Auto;2024-11-27;Site;1,9;False
18295;51;2086,03;MG;Auto;2024-09-19;Site;4,3;False
18296;44;36044,8;SC;Auto;2024-01-02;Redes Sociais;2,9;False
18297;20;8249,54;BA;Auto;2024-09-11;App;1,9;True
18298;61;6695,38;DF;Auto;2024-06-13;App;4,1;True
18299;25;5116,42;MG;Ambos;2024-02-16;App;1,9;True
18300;47;11060,72;SP;Auto;2024-01-02;App;4,5;True
18301;43;2940,66;SP;Vida;2024-07-01;Indicação;3,8;False
18302;27;5330,0;SP;Vida;2024-08-11;Site;4,3;False
18303;26;3406,64;SP;Auto;2024-08-12;Site;5,0;True
18304;54;10993,88;RJ;Vida;2024-12-13;App;3,0;False
18305;35;3719,26;SP;Vida;2024-09-11;Site;3,6;False
18306;43;14341,74;RS;Vida;2024-10-25;Redes Sociais;3,3;True
18307;38;6188,87;MG;Auto;2024-10-19;App;4,1;False
18308;46;11408,83;RJ;Ambos;2024-05-09;App;4,3;True
18309;37;8777,1;SP;Vida;2024-08-01;App;3,0;True
18310;31;13925,42;SP;Auto;2024-04-20;Indicação;2,6;False
18311;33;3447,4;MG;Vida;2024-06-10;App;3,7;True
18312;53;12505,66;SP;Auto;2024-04-14;Redes Sociais;2,4;True
18313;37;2000,0;PR;Vida;2024-04-13;App;3,4;False
18314;28;6837,58;ES;Vida;2024-02-24;Site;3,0;True
18315;58;4527,18;MG;Vida;2024-11-03;App;4,2;True
18316;49;2482,0;PR;Vida;2024-06-12;Redes Sociais;4,5;True
18317;20;3549,4;RJ;Vida;2024-05-23;App;2,0;True
18318;69;4236,7;RS;Auto;2024-03-29;Redes Sociais;1,6;True
18319;45;5781,47;RS;Vida;2024-07-02;App;4,3;False
18320;25;4594,45;BA;Ambos;2024-02-01;Site;2,7;False
18321;29;7016,49;PR;Auto;2024-08-09;App;4,1;False
18322;45;3710,38;PR;Vida;2024-10-24;App;3,2;False
18323;48;4751,42;MG;Auto;2024-10-04;App;2,1;True
18324;29;5418,93;RJ;Auto;2024-08-07;App;3,2;False
18325;30;7536,15;RJ;Auto;2024-02-06;App;3,5;True
18326;31;12018,39;RJ;Auto;2024-12-29;App;1,0;False
18327;41;12058,97;SP;Ambos;2024-12-24;Site;4,1;False
18328;26;7834,08;SP;Ambos;2024-12-07;Site;4,7;False
18329;23;8965,84;RS;Ambos;2024-09-19;Site;2,4;True
18330;44;8252,79;GO;Ambos;2024-08-26;Redes Sociais;4,0;True
18331;48;5322,78;PE;Auto;2024-09-22;App;3,3;False
18332;38;12461,61;MG;Auto;2024-06-10;App;3,5;False
18333;33;3497,71;SP;Auto;2024-01-07;App;3,0;False
18334;36;2000,0;BA;Auto;2024-05-31;Site;3,3;True
18335;34;3200,16;PR;Ambos;2024-05-19;Site;2,4;True
18336;62;17715,31;SP;Vida;2024-11-17;Indicação;4,0;True
18337;48;5394,83;SC;Ambos;2024-03-12;Site;4,1;False
18338;28;8037,64;RJ;Auto;2024-10-23;Site;5,0;True
18339;34;5476,57;GO;Vida;2024-08-10;Site;3,3;True
18340;39;9829,72;SP;Auto;2024-04-16;App;3,2;True
18341;42;6970,89;SC;Ambos;2024-01-20;Redes Sociais;3,3;False
18342;37;6323,23;PR;Ambos;2024-09-24;Indicação;5,0;True
18343;49;10194,92;SP;Vida;2024-04-22;App;3,8;False
18344;48;4788,75;MG;Ambos;2024-03-10;Site;4,7;True
18345;38;8608,06;PR;Vida;2024-11-18;App;1,7;True
18346;53;5870,5;SP;Vida;2024-10-12;App;5,0;True
18347;47;6153,66;MG;Vida;2024-01-24;App;2,0;False
18348;48;3740,53;SP;Auto;2024-02-24;App;1,4;True
18349;61;5703,48;RS;Auto;2024-06-24;App;5,0;True
18350;30;4542,03;MG;Vida;2024-11-29;Indicação;4,1;False
18351;30;14631,68;RS;Vida;2024-06-25;Site;3,8;True
18352;55;2040,91;SP;Vida;2024-06-05;App;3,7;False
18353;48;12363,23;SP;Vida;2024-06-05;Site;4,3;False
18354;58;2000,0;MG;Ambos;2024-11-25;App;4,3;True
18355;21;9662,92;SP;Auto;2024-05-04;App;3,4;True
18356;42;3690,76;RJ;Auto;2024-08-21;Site;3,0;False
18357;25;9861,82;RS;Vida;2024-04-14;App;3,6;False
18358;38;6093,93;SC;Vida;2024-06-09;Site;3,7;True
18359;25;2434,15;SP;Ambos;2024-03-12;Indicação;4,4;True
18360;24;17171,96;PR;Ambos;2024-12-27;App;3,7;True
18361;18;11426,06;RJ;Vida;2024-01-13;App;4,0;False
18362;42;9435,39;RS;Auto;2024-12-27;App;3,6;False
18363;33;4237,55;SP;Auto;2024-01-28;App;4,0;True
18364;23;11704,86;MG;Auto;2024-09-12;Site;3,0;True
18365;32;2701,94;BA;Vida;2024-12-02;Site;4,1;False
18366;26;2000,0;SP;Auto;2024-09-28;App;2,4;True
18367;59;2222,46;BA;Vida;2024-03-28;Indicação;5,0;True
18368;32;3479,38;RJ;Auto;2024-07-04;App;4,7;True
18369;32;3911,26;BA;Vida;2024-08-28;Site;2,7;False
18370;52;4893,24;CE;Vida;2024-10-24;App;2,8;True
18371;43;5047,74;SP;Vida;2024-09-25;Indicação;3,4;True
18372;46;4209,56;RS;Vida;2024-11-17;Indicação;1,5;True
18373;43;2000,0;SP;Auto;2024-10-08;Redes Sociais;2,7;False
18374;59;7589,24;SP;Vida;2024-02-29;App;2,1;True
18375;28;5512,25;RS;Ambos;2024-04-02;Site;4,3;True
18376;67;4074,73;SP;Ambos;2024-09-11;Site;3,1;False
18377;51;17652,19;RJ;Auto;2024-05-25;Site;3,0;True
18378;41;5599,79;RS;Ambos;2024-06-30;Site;2,3;False
18379;44;6911,71;RJ;Auto;2024-04-13;Site;4,5;False
18380;43;11580,7;RS;Auto;2024-06-26;Indicação;5,0;True
18381;20;2338,11;SC;Auto;2024-08-09;App;2,5;True
18382;28;6530,07;BA;Vida;2024-04-12;Site;4,8;False
18383;62;11553,96;MG;Auto;2024-12-27;App;3,2;True
18384;39;6223,39;SP;Vida;2024-08-14;App;2,8;False
18385;34;2664,2;MG;Ambos;2024-08-28;Redes Sociais;2,7;False
18386;48;4732,78;RJ;Ambos;2024-11-24;App;2,3;True
18387;39;7572,59;SP;Vida;2024-04-19;App;2,8;False
18388;18;2000,0;MG;Auto;2024-09-21;Site;3,8;True
18389;47;2573,8;SP;Auto;2024-10-24;App;4,0;True
18390;46;26409,41;MG;Auto;2024-07-01;App;4,8;True
18391;26;9313,43;BA;Vida;2024-10-23;Redes Sociais;5,0;False
18392;61;18740,26;ES;Vida;2024-08-29;Redes Sociais;1,0;False
18393;28;12166,27;PE;Auto;2024-03-04;App;3,7;False
18394;36;8741,08;SP;Auto;2024-06-25;App;4,3;False
18395;23;5343,54;SP;Vida;2024-07-30;Indicação;4,0;True
18396;41;8663,29;SP;Auto;2024-12-02;Redes Sociais;1,6;True
18397;34;18305,83;MG;Auto;2024-04-21;App;4,0;False
18398;33;11823,89;SP;Ambos;2024-11-27;Redes Sociais;3,0;False
18399;51;7455,95;PE;Auto;2024-01-31;App;4,3;True
18400;18;5880,26;SP;Auto;2024-11-07;Site;2,3;True
18401;49;9403,4;RJ;Auto;2024-09-19;App;2,3;True
18402;40;4571,38;GO;Vida;2024-03-01;App;2,7;True
18403;67;9404,39;PE;Vida;2024-10-16;App;3,1;True
18404;41;4070,13;RJ;Auto;2024-06-16;Site;3,1;False
18405;20;5178,42;RJ;Auto;2024-10-30;Redes Sociais;2,7;False
18406;20;3231,19;RS;Vida;2024-05-28;Indicação;2,7;True
18407;55;4876,42;RJ;Auto;2024-11-28;App;2,7;False
18408;52;4110,87;SP;Auto;2024-02-18;Site;3,4;True
18409;33;21684,23;PR;Vida;2024-12-27;Site;1,6;True
18410;42;3546,98;MG;Vida;2024-05-09;App;4,7;False
18411;37;8685,28;RJ;Vida;2024-11-23;Site;3,6;True
18412;63;3419,27;SP;Vida;2024-01-20;Site;3,9;False
18413;60;6855,64;SP;Vida;2024-05-26;Redes Sociais;4,2;True
18414;66;8126,95;MG;Auto;2024-05-05;Indicação;4,7;True
18415;54;2000,0;MG;Auto;2024-03-29;App;4,8;True
18416;57;2493,91;RS;Auto;2024-06-06;Site;2,3;True
18417;28;3400,67;GO;Auto;2024-10-02;App;5,0;True
18418;51;2664,4;SC;Vida;2024-10-13;App;3,3;True
18419;45;7036,45;SP;Auto;2024-08-02;Site;4,0;False
18420;62;7862,08;SC;Auto;2024-08-16;App;3,8;False
18421;40;3152,18;RS;Vida;2024-05-18;Site;1,9;True
18422;22;7236,83;BA;Auto;2024-09-15;Redes Sociais;2,5;True
18423;41;4930,25;BA;Vida;2024-11-10;Site;3,3;True
18424;45;6188,0;SP;Vida;2024-02-25;Indicação;4,8;True
18425;28;4273,14;SP;Auto;2024-08-19;App;3,7;True
18426;34;9333,45;MG;Vida;2024-02-24;Redes Sociais;3,3;True
18427;41;20836,27;SP;Auto;2024-07-17;Site;4,6;True
18428;34;11407,59;SP;Auto;2024-05-12;Site;2,0;False
18429;34;17595,06;SP;Ambos;2024-07-30;Redes Sociais;3,6;True
18430;24;2484,99;ES;Auto;2024-09-16;App;3,4;True
18431;59;4134,01;SP;Vida;2024-11-29;App;3,1;False
18432;47;9854,32;SC;Auto;2024-02-10;Site;1,9;False
18433;18;19068,75;ES;Vida;2024-05-26;App;3,5;False
18434;48;10459,94;CE;Auto;2024-10-07;App;3,7;False
18435;47;3234,54;RS;Ambos;2024-09-19;Site;2,3;True
18436;18;4893,88;MG;Vida;2024-05-24;App;3,3;True
18437;33;8378,16;SP;Auto;2024-07-06;Site;3,3;False
18438;42;5911,99;BA;Auto;2024-04-19;App;2,6;False
18439;36;3792,8;SP;Vida;2024-06-24;Indicação;1,9;False
18440;48;5414,42;SP;Auto;2024-04-26;App;2,1;False
18441;35;6567,54;SP;Auto;2024-08-05;Site;3,5;True
18442;25;3104,34;SP;Auto;2024-08-30;Site;2,9;True
18443;65;13215,64;PR;Auto;2024-01-03;App;4,4;True
18444;29;4876,92;SP;Auto;2024-07-12;Site;3,9;True
18445;46;6305,62;SP;Auto;2024-12-01;Indicação;2,2;True
18446;24;13691,59;SP;Auto;2024-06-28;Indicação;4,3;False
18447;32;6078,43;BA;Auto;2024-07-22;App;4,4;False
18448;36;13177,3;PR;Auto;2024-11-12;Site;3,8;False
18449;27;3227,81;RJ;Auto;2024-05-06;Site;5,0;True
18450;36;8982,82;RJ;Auto;2024-04-27;Indicação;3,6;True
18451;25;11938,52;SP;Ambos;2024-05-21;App;1,6;True
18452;40;3711,13;RJ;Auto;2024-11-24;App;3,6;True
18453;44;5855,53;GO;Ambos;2024-05-04;App;3,9;False
18454;21;5940,97;SP;Auto;2024-03-18;Site;3,8;True
18455;54;7682,86;PR;Auto;2024-03-07;App;1,0;True
18456;27;9249,84;SP;Auto;2024-08-29;App;2,9;False
18457;28;3505,74;SP;Auto;2024-01-05;Redes Sociais;3,7;False
18458;44;6361,13;BA;Ambos;2024-11-14;Redes Sociais;5,0;True
18459;37;20209,8;RJ;Auto;2024-02-28;Site;3,1;True
18460;38;13873,19;PR;Auto;2024-11-09;Redes Sociais;5,0;True
18461;24;11564,45;SP;Vida;2024-06-29;App;3,7;True
18462;49;5796,76;RS;Auto;2024-07-19;App;2,6;False
18463;42;29442,12;SC;Auto;2024-05-03;Indicação;2,5;True
18464;24;13641,47;SC;Ambos;2024-07-24;Site;4,3;True
18465;34;6810,31;RJ;Vida;2024-02-13;App;4,4;True
18466;49;7741,01;GO;Auto;2024-04-12;Redes Sociais;3,6;True
18467;40;4811,7;MG;Vida;2024-04-21;App;2,9;False
18468;23;8737,33;SC;Vida;2024-03-12;Indicação;2,6;False
18469;34;10048,24;SP;Vida;2024-01-14;App;3,2;False
18470;29;10848,97;SP;Ambos;2024-04-16;Indicação;3,4;True
18471;38;5846,05;PR;Auto;2024-09-19;App;2,3;False
18472;52;2364,71;RS;Vida;2024-04-26;App;4,2;False
18473;36;7857,72;RS;Auto;2024-11-15;Site;3,7;True
18474;36;10880,8;SP;Auto;2024-12-19;App;1,5;False
18475;56;3344,3;RJ;Vida;2024-10-14;App;5,0;True
18476;40;6225,55;SP;Vida;2024-08-09;Indicação;2,4;True
18477;40;16967,01;SP;Vida;2024-11-27;App;1,6;True
18478;30;2857,11;SP;Auto;2024-11-05;App;1,3;True
18479;42;5439,19;ES;Ambos;2024-09-29;Site;2,9;False
18480;40;18788,45;SP;Auto;2024-10-31;Site;3,4;False
18481;34;7408,63;SP;Ambos;2024-09-23;Site;4,6;False
18482;68;4590,72;RS;Ambos;2024-03-31;Redes Sociais;3,1;False
18483;55;6601,67;MG;Vida;2024-05-29;Indicação;3,2;False
18484;47;11827,02;PR;Ambos;2024-01-25;Indicação;2,7;True
18485;39;5753,4;RS;Vida;2024-10-19;App;2,8;True
18486;36;10079,99;SP;Auto;2024-09-23;App;2,2;True
18487;26;7820,42;MG;Auto;2024-02-13;Indicação;2,5;True
18488;31;8282,95;SP;Auto;2024-08-15;App;3,6;True
18489;48;10541,54;SP;Auto;2024-12-09;App;2,7;True
18490;36;5397,12;DF;Vida;2024-12-22;App;3,7;True
18491;55;3424,95;PR;Ambos;2024-06-18;App;3,4;False
18492;25;9247,21;SC;Vida;2024-12-04;Site;2,0;True
18493;38;6047,0;SP;Ambos;2024-10-09;Indicação;2,8;False
18494;43;4848,0;RJ;Ambos;2024-02-12;Site;3,6;True
18495;38;9589,94;MG;Auto;2024-08-31;App;2,8;True
18496;55;16222,31;SP;Auto;2024-03-06;App;2,7;True
18497;67;5953,86;BA;Ambos;2024-07-28;Indicação;5,0;False
18498;23;6673,6;SP;Vida;2024-02-02;Redes Sociais;4,0;True
18499;24;2900,86;RS;Auto;2024-01-02;App;3,3;True
18500;24;5676,63;MG;Auto;2024-04-26;App;5,0;True
18501;44;7745,78;BA;Vida;2024-08-09;Redes Sociais;2,4;True
18502;34;6539,98;SP;Vida;2024-05-17;Site;2,7;True
18503;46;5148,66;SP;Auto;2024-02-02;App;2,7;True
18504;35;11026,86;BA;Vida;2024-03-09;Site;1,1;False
18505;42;6909,17;SP;Auto;2024-04-19;Site;4,5;True
18506;48;40625,95;PR;Vida;2024-04-14;App;1,2;False
18507;39;7672,54;SP;Auto;2024-08-14;App;3,9;True
18508;39;2000,0;BA;Auto;2024-01-24;App;3,8;True
18509;22;3045,98;BA;Auto;2024-03-12;App;2,1;True
18510;35;9628,51;SC;Ambos;2024-03-05;App;4,7;False
18511;39;4228,84;RJ;Auto;2024-01-31;Site;3,2;True
18512;36;4416,66;SP;Vida;2024-01-26;App;4,0;True
